time,cwnd_mss
56.585,20.36
56.585,20.36
56.585,20.36
56.585,20.36
56.585,20.36
56.585,20.36
56.585,20.36
56.586,20.36
56.586,20.36
56.586,20.36
56.586,20.36
56.586,20.36
56.586,20.36
56.586,20.36
56.586,21.36
56.625,21.36
56.625,21.36
56.625,21.36
56.625,21.36
56.625,21.36
56.625,21.36
56.626,21.36
56.626,21.36
56.626,21.36
56.626,21.36
56.626,21.36
56.626,21.36
56.626,21.36
56.626,21.36
56.627,21.36
56.627,21.36
56.627,21.36
56.627,21.36
56.627,21.36
56.627,21.36
56.627,21.36
56.672,22.36
56.713,15.65
56.753,10.95
56.753,11.95
56.753,11.95
56.753,11.95
56.753,11.95
56.754,11.95
56.754,11.95
56.754,11.95
56.793,11.95
56.793,11.95
56.793,11.95
56.793,11.95
56.793,11.95
56.793,11.95
56.794,11.95
56.794,11.95
56.794,11.95
56.794,11.95
56.794,11.95
56.794,11.95
56.834,11.95
56.834,11.95
56.834,12.95
56.834,12.95
56.834,12.95
56.834,12.95
56.834,12.95
56.834,12.95
56.834,12.95
56.834,12.95
56.834,12.95
56.835,12.95
56.874,12.95
56.874,12.95
56.874,12.95
56.874,13.95
56.874,13.95
56.874,13.95
56.875,13.95
56.875,13.95
56.875,13.95
56.875,13.95
56.875,13.95
56.875,13.95
56.875,13.95
56.915,13.95
56.915,13.95
56.915,13.95
56.915,13.95
56.915,14.95
56.915,14.95
56.915,14.95
56.915,14.95
56.915,14.95
56.915,14.95
56.915,14.95
56.915,14.95
56.915,14.95
56.916,14.95
56.996,10.47
56.996,11.47
56.996,11.47
56.996,11.47
56.996,11.47
56.996,11.47
56.996,11.47
56.996,11.47
56.997,11.47
56.997,11.47
57.036,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.037,11.47
57.078,12.47
57.078,12.47
57.078,12.47
57.078,12.47
57.078,12.47
57.078,12.47
57.078,12.47
57.078,12.47
57.078,12.47
57.160,8.73
57.160,9.73
57.160,9.73
57.160,9.73
57.160,9.73
57.160,9.73
57.160,9.73
57.161,9.73
57.200,9.73
57.200,9.73
57.200,9.73
57.200,9.73
57.200,9.73
57.203,9.73
57.203,9.73
57.203,9.73
57.203,9.73
57.203,9.73
57.241,10.73
57.241,10.73
57.241,10.73
57.241,10.73
57.243,10.73
57.243,10.73
57.243,10.73
57.243,10.73
57.244,10.73
57.282,10.73
57.282,10.73
57.282,11.73
57.282,11.73
57.282,11.73
57.282,11.73
57.284,11.73
57.284,11.73
57.284,11.73
57.284,11.73
57.284,11.73
57.322,11.73
57.322,11.73
57.322,11.73
57.322,12.73
57.322,12.73
57.323,12.73
57.323,12.73
57.324,12.73
57.324,12.73
57.324,12.73
57.325,12.73
57.363,12.73
57.363,12.73
57.363,12.73
57.363,12.73
57.363,12.73
57.363,13.73
57.363,13.73
57.365,13.73
57.365,13.73
57.365,13.73
57.365,13.73
57.365,13.73
57.404,13.73
57.404,13.73
57.404,13.73
57.404,13.73
57.404,13.73
57.404,13.73
57.404,13.73
57.404,14.73
57.404,14.73
57.405,14.73
57.405,14.73
57.405,14.73
57.405,14.73
57.406,14.73
57.485,10.31
57.485,11.31
57.485,11.31
57.485,11.31
57.485,11.31
57.485,11.31
57.487,11.31
57.487,11.31
57.487,11.31
57.487,11.31
57.487,11.31
57.525,11.31
57.525,11.31
57.525,11.31
57.525,11.31
57.525,11.31
57.525,11.31
57.525,11.31
57.527,11.31
57.527,11.31
57.527,11.31
57.527,11.31
57.527,12.31
57.566,12.31
57.566,12.31
57.566,12.31
57.566,12.31
57.566,12.31
57.566,12.31
57.566,12.31
57.568,12.31
57.568,12.31
57.568,12.31
57.568,12.31
57.568,12.31
57.568,13.31
57.606,13.31
57.606,13.31
57.606,13.31
57.606,13.31
57.607,13.31
57.607,13.31
57.607,13.31
57.608,13.31
57.608,13.31
57.608,13.31
57.608,13.31
57.608,13.31
57.608,13.31
57.608,14.31
57.647,14.31
57.647,14.31
57.647,14.31
57.647,14.31
57.647,14.31
57.647,14.31
57.647,14.31
57.648,14.31
57.648,14.31
57.648,14.31
57.648,14.31
57.649,14.31
57.649,14.31
57.649,14.31
57.649,15.31
57.687,15.31
57.687,15.31
57.687,15.31
57.687,15.31
57.687,15.31
57.687,15.31
57.688,15.31
57.689,15.31
57.689,15.31
57.689,15.31
57.689,15.31
57.689,15.31
57.689,15.31
57.689,15.31
57.689,15.31
57.689,16.31
57.728,16.31
57.728,16.31
57.728,16.31
57.769,25.42
57.810,17.79
57.891,12.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.892,13.45
57.932,13.45
57.932,13.45
57.932,13.45
57.932,13.45
57.932,13.45
57.932,13.45
57.933,13.45
57.933,13.45
57.933,13.45
57.933,13.45
57.934,13.45
57.934,13.45
57.934,13.45
57.934,13.45
58.014,9.42
58.014,10.42
58.014,10.42
58.014,10.42
58.014,10.42
58.015,10.42
58.015,10.42
58.015,10.42
58.015,10.42
58.015,10.42
58.054,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,10.42
58.055,11.42
58.095,11.42
58.095,11.42
58.095,11.42
58.095,11.42
58.096,11.42
58.136,7.99
58.136,8.99
58.136,8.99
58.176,8.99
58.177,8.99
58.177,8.99
58.177,8.99
58.177,8.99
58.177,8.99
58.177,8.99
58.177,8.99
58.177,8.99
58.217,8.99
58.217,8.99
58.218,8.99
58.218,8.99
58.218,9.99
58.218,9.99
58.218,9.99
58.218,9.99
58.218,9.99
58.258,9.99
58.258,9.99
58.258,9.99
58.258,9.99
58.258,9.99
58.259,10.99
58.259,10.99
58.259,10.99
58.259,10.99
58.339,7.69
58.340,8.69
58.340,8.69
58.340,8.69
58.340,8.69
58.341,8.69
58.341,8.69
58.341,8.69
58.380,8.69
58.380,8.69
58.380,8.69
58.380,8.69
58.380,8.69
58.381,8.69
58.381,8.69
58.381,8.69
58.381,9.69
58.421,9.69
58.421,9.69
58.421,9.69
58.421,9.69
58.421,9.69
58.421,9.69
58.422,9.69
58.422,9.69
58.422,9.69
58.422,10.69
58.461,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,10.69
58.462,11.69
58.502,11.69
58.502,11.69
58.543,8.19
58.543,9.19
58.543,9.19
58.543,9.19
58.543,9.19
58.543,9.19
58.543,9.19
58.583,9.19
58.624,6.43
58.624,7.43
58.624,7.43
58.624,7.43
58.624,7.43
58.624,7.43
58.664,7.43
58.664,7.43
58.664,7.43
58.665,7.43
58.665,7.43
58.665,7.43
58.665,7.43
58.665,7.43
58.710,8.43
58.710,8.43
58.711,8.43
58.711,8.43
58.711,8.43
58.711,8.43
58.711,8.43
58.751,8.43
58.751,8.43
58.751,9.43
59.075,2.00
59.132,2.00
59.173,6.00
59.173,3.00
59.176,4.00
59.176,5.00
59.176,6.00
59.177,7.00
59.213,7.00
59.216,7.00
59.216,8.00
59.217,8.00
59.217,8.00
59.217,8.00
59.217,8.00
59.254,8.00
59.257,8.00
59.257,8.00
59.257,9.00
59.257,9.00
59.257,9.00
59.258,9.00
59.258,9.00
59.294,9.00
59.297,9.00
59.297,9.00
59.297,9.00
59.297,10.00
59.297,10.00
59.297,10.00
59.298,10.00
59.298,10.00
59.335,10.00
59.337,10.00
59.338,10.00
59.338,10.00
59.338,10.00
59.338,11.00
59.379,7.70
59.417,8.70
59.419,8.70
59.419,8.70
59.419,8.70
59.419,8.70
59.419,8.70
59.419,8.70
59.458,8.70
59.458,8.70
59.459,8.70
59.459,8.70
59.459,8.70
59.459,8.70
59.459,8.70
59.459,8.70
59.459,9.70
59.498,9.70
59.498,9.70
59.499,9.70
59.499,9.70
59.499,9.70
59.500,9.70
59.500,9.70
59.500,9.70
59.500,9.70
59.500,10.70
59.539,10.70
59.539,10.70
59.540,10.70
59.540,10.70
59.540,10.70
59.540,10.70
59.540,10.70
59.540,10.70
59.540,10.70
59.540,10.70
59.540,11.70
59.579,11.70
59.579,11.70
59.580,11.70
59.580,11.70
59.580,11.70
59.581,11.70
59.581,11.70
59.581,11.70
59.581,11.70
59.581,11.70
59.581,11.70
59.581,12.70
59.620,12.70
59.620,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,12.70
59.621,13.70
59.660,13.70
59.661,13.70
59.661,13.70
59.661,13.70
59.661,13.70
59.661,13.70
59.661,13.70
59.661,13.70
59.661,13.70
59.662,13.70
59.662,13.70
59.662,13.70
59.662,13.70
59.662,14.70
59.701,14.70
59.701,14.70
59.701,14.70
59.702,14.70
59.702,14.70
59.702,14.70
59.742,10.29
59.742,11.29
59.742,11.29
59.743,11.29
59.743,11.29
59.782,11.29
59.782,11.29
59.782,11.29
59.782,11.29
59.783,11.29
59.783,11.29
59.783,11.29
59.783,11.29
59.783,11.29
59.783,11.29
59.783,11.29
59.783,11.29
59.823,11.29
59.823,11.29
59.823,11.29
59.823,11.29
59.823,11.29
59.823,12.29
59.823,12.29
59.823,12.29
59.823,12.29
59.823,12.29
59.823,12.29
59.823,12.29
59.863,12.29
59.904,19.60
59.945,13.72
59.985,14.72
59.985,14.72
59.985,14.72
59.985,14.72
59.985,14.72
59.986,14.72
59.986,14.72
59.986,14.72
59.986,14.72
59.986,14.72
59.986,14.72
59.986,14.72
59.986,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.026,14.72
60.027,14.72
60.027,14.72
60.066,14.72
60.066,15.72
60.066,15.72
60.066,15.72
60.066,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.067,15.72
60.107,15.72
60.107,15.72
60.147,11.00
60.148,12.00
60.148,12.00
60.188,8.40
60.188,9.40
60.188,9.40
60.228,9.40
60.228,9.40
60.228,9.40
60.228,9.40
60.228,9.40
60.228,9.40
60.228,9.40
60.229,9.40
60.229,9.40
60.229,9.40
60.269,9.40
60.269,9.40
60.269,9.40
60.269,9.40
60.269,9.40
60.269,10.40
60.269,10.40
60.269,10.40
60.269,10.40
60.269,10.40
60.309,10.40
60.309,10.40
60.310,10.40
60.310,10.40
60.310,10.40
60.310,10.40
60.310,11.40
60.310,11.40
60.310,11.40
60.310,11.40
60.310,11.40
60.350,11.40
60.350,11.40
60.350,11.40
60.350,11.40
60.350,11.40
60.351,11.40
60.351,11.40
60.351,12.40
60.351,12.40
60.351,12.40
60.351,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.391,12.40
60.432,8.68
60.472,9.68
60.472,9.68
60.472,9.68
60.472,9.68
60.472,9.68
60.472,9.68
60.472,9.68
60.473,9.68
60.473,9.68
60.513,9.68
60.513,9.68
60.513,9.68
60.513,9.68
60.513,9.68
60.513,9.68
60.513,9.68
60.513,9.68
60.513,10.68
60.513,10.68
60.553,10.68
60.553,10.68
60.554,10.68
60.554,10.68
60.554,10.68
60.554,10.68
60.554,10.68
60.554,10.68
60.554,10.68
60.554,11.68
60.554,11.68
60.594,11.68
60.594,11.68
60.594,11.68
60.594,11.68
60.594,11.68
60.594,11.68
60.594,11.68
60.595,11.68
60.595,11.68
60.595,11.68
60.595,12.68
60.595,12.68
60.635,12.68
60.635,12.68
60.635,12.68
60.635,12.68
60.635,12.68
60.635,12.68
60.676,8.88
60.676,9.88
60.676,9.88
60.721,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.722,9.88
60.762,9.88
60.762,9.88
60.762,9.88
60.762,9.88
60.762,9.88
60.763,10.88
60.763,10.88
60.763,10.88
60.763,10.88
60.803,10.88
60.803,10.88
60.803,10.88
60.803,10.88
60.803,10.88
60.803,10.88
60.803,10.88
60.803,11.88
60.803,11.88
60.804,11.88
60.804,11.88
60.843,11.88
60.844,11.88
60.844,11.88
60.844,11.88
60.844,11.88
60.844,11.88
60.844,11.88
60.844,11.88
60.844,12.88
60.844,12.88
60.925,9.01
60.925,10.01
60.966,7.01
60.966,8.01
60.966,8.01
60.966,8.01
60.966,8.01
61.006,8.01
61.006,8.01
61.006,8.01
61.006,8.01
61.006,8.01
61.006,8.01
61.006,8.01
61.007,8.01
61.007,8.01
61.047,8.01
61.047,8.01
61.047,9.01
61.047,9.01
61.047,9.01
61.047,9.01
61.047,9.01
61.047,9.01
61.047,9.01
61.087,9.01
61.087,9.01
61.087,9.01
61.088,10.01
61.088,10.01
61.088,10.01
61.088,10.01
61.088,10.01
61.088,10.01
61.088,10.01
61.128,10.01
61.128,10.01
61.128,10.01
61.128,10.01
61.128,11.01
61.128,11.01
61.128,11.01
61.128,11.01
61.128,11.01
61.129,11.01
61.129,11.01
61.169,11.01
61.169,11.01
61.169,11.01
61.169,11.01
61.169,11.01
61.169,12.01
61.169,12.01
61.169,12.01
61.169,12.01
61.169,12.01
61.169,12.01
61.169,12.01
61.209,12.01
61.210,12.01
61.210,12.01
61.210,12.01
61.210,12.01
61.210,12.01
61.210,13.01
61.210,13.01
61.210,13.01
61.210,13.01
61.210,13.01
61.210,13.01
61.210,13.01
61.250,13.01
61.250,13.01
61.250,13.01
61.250,13.01
61.250,13.01
61.250,13.01
61.251,13.01
61.251,14.01
61.251,14.01
61.251,14.01
61.251,14.01
61.251,14.01
61.251,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,14.01
61.291,15.01
61.291,15.01
61.291,15.01
61.292,15.01
61.292,15.01
61.331,15.01
61.331,15.01
61.331,15.01
61.331,15.01
61.331,15.01
61.331,15.01
61.331,15.01
61.331,15.01
61.332,15.01
61.332,15.01
61.332,15.01
61.332,16.01
61.332,16.01
61.332,16.01
61.332,16.01
61.332,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,16.01
61.372,17.01
61.372,17.01
61.373,17.01
61.373,17.01
61.373,17.01
61.412,17.01
61.412,17.01
61.412,17.01
61.413,17.01
61.413,17.01
61.453,11.91
61.453,12.91
61.453,12.91
61.454,12.91
61.454,12.91
61.454,12.91
61.454,12.91
61.493,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.494,12.91
61.534,12.91
61.534,12.91
61.534,12.91
61.534,12.91
61.534,13.91
61.535,13.91
61.535,13.91
61.535,13.91
61.535,13.91
61.535,13.91
61.615,9.73
61.616,10.73
61.616,10.73
61.616,10.73
61.616,10.73
61.616,10.73
61.657,7.51
61.697,8.51
61.697,8.51
61.697,8.51
61.697,8.51
61.697,8.51
61.697,8.51
61.697,8.51
61.697,8.51
61.738,8.51
61.738,8.51
61.738,8.51
61.738,8.51
61.738,8.51
61.738,8.51
61.738,8.51
61.738,9.51
61.738,9.51
61.778,9.51
61.778,9.51
61.778,9.51
61.779,9.51
61.779,9.51
61.779,9.51
61.779,9.51
61.779,9.51
61.779,10.51
61.819,10.51
61.819,10.51
61.819,10.51
61.819,10.51
61.819,10.51
61.819,10.51
61.820,10.51
61.820,10.51
61.820,10.51
61.820,10.51
61.820,11.51
61.859,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.860,11.51
61.941,18.06
61.982,12.64
62.022,13.64
62.022,13.64
62.022,13.64
62.022,13.64
62.022,13.64
62.022,13.64
62.022,13.64
62.022,13.64
62.103,9.55
62.103,10.55
62.103,10.55
62.103,10.55
62.103,10.55
62.103,10.55
62.104,10.55
62.104,10.55
62.104,10.55
62.143,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.144,10.55
62.184,11.55
62.184,11.55
62.184,11.55
62.184,11.55
62.184,11.55
62.184,11.55
62.225,8.08
62.265,9.08
62.265,9.08
62.266,9.08
62.266,9.08
62.266,9.08
62.266,9.08
62.266,9.08
62.266,9.08
62.306,9.08
62.306,9.08
62.306,9.08
62.306,9.08
62.307,9.08
62.307,9.08
62.307,9.08
62.307,9.08
62.307,9.08
62.347,10.08
62.347,10.08
62.347,10.08
62.347,10.08
62.347,10.08
62.347,10.08
62.348,10.08
62.348,10.08
62.348,10.08
62.348,10.08
62.391,10.08
62.391,11.08
62.391,11.08
62.391,11.08
62.392,11.08
62.392,11.08
62.392,11.08
62.392,11.08
62.392,11.08
62.392,11.08
62.432,11.08
62.432,11.08
62.432,11.08
62.432,12.08
62.432,12.08
62.433,12.08
62.433,12.08
62.433,12.08
62.433,12.08
62.433,12.08
62.433,12.08
62.472,12.08
62.473,12.08
62.473,12.08
62.473,12.08
62.473,12.08
62.473,13.08
62.473,13.08
62.473,13.08
62.554,9.16
62.554,10.16
62.554,10.16
62.554,10.16
62.554,10.16
62.554,10.16
62.554,10.16
62.554,10.16
62.594,10.16
62.594,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.595,10.16
62.635,10.16
62.635,11.16
62.635,11.16
62.635,11.16
62.635,11.16
62.635,11.16
62.635,11.16
62.635,11.16
62.635,11.16
62.636,11.16
62.636,11.16
62.676,11.16
62.676,11.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.676,12.16
62.716,12.16
62.716,12.16
62.716,12.16
62.716,13.16
62.716,13.16
62.716,13.16
62.717,13.16
62.717,13.16
62.717,13.16
62.717,13.16
62.717,13.16
62.717,13.16
62.717,13.16
62.760,13.16
62.760,13.16
62.760,13.16
62.760,13.16
62.760,14.16
62.760,14.16
62.760,14.16
62.760,14.16
62.760,14.16
62.760,14.16
62.760,14.16
62.760,14.16
62.761,14.16
62.800,14.16
62.800,14.16
62.800,14.16
62.800,14.16
62.800,14.16
62.800,14.16
62.801,15.16
62.801,15.16
62.801,15.16
62.801,15.16
62.801,15.16
62.801,15.16
62.801,15.16
62.801,15.16
62.801,15.16
62.843,15.16
62.843,15.16
62.843,15.16
62.843,15.16
62.843,15.16
62.843,15.16
62.843,15.16
62.843,16.16
62.843,16.16
62.843,16.16
62.843,16.16
62.843,16.16
62.843,16.16
62.843,16.16
62.843,16.16
62.843,16.16
62.883,16.16
62.883,16.16
62.883,16.16
62.884,16.16
62.884,16.16
62.884,16.16
62.884,16.16
62.884,16.16
62.884,17.16
62.884,17.16
62.884,17.16
62.884,17.16
62.884,17.16
62.884,17.16
62.884,17.16
62.885,17.16
62.885,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,17.16
62.924,18.16
62.924,18.16
62.925,18.16
62.925,18.16
62.925,18.16
62.925,18.16
62.925,18.16
62.925,18.16
62.925,18.16
62.964,18.16
62.964,18.16
62.964,18.16
62.964,18.16
62.964,18.16
62.965,18.16
62.965,18.16
62.965,18.16
62.965,18.16
62.965,18.16
62.965,19.16
62.965,19.16
62.965,19.16
62.965,19.16
62.965,19.16
62.965,19.16
62.965,19.16
62.966,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.005,19.16
63.006,19.16
63.006,19.16
63.006,19.16
63.006,20.16
63.006,20.16
63.006,20.16
63.006,20.16
63.006,20.16
63.006,20.16
63.006,20.16
63.006,20.16
63.045,20.16
63.046,20.16
63.046,20.16
63.046,20.16
63.046,20.16
63.046,20.16
63.047,20.16
63.047,20.16
63.047,20.16
63.047,20.16
63.047,20.16
63.047,20.16
63.047,20.16
63.047,21.16
63.047,21.16
63.047,21.16
63.047,21.16
63.047,21.16
63.047,21.16
63.047,21.16
63.086,21.16
63.086,21.16
63.086,21.16
63.086,21.16
63.087,21.16
63.087,21.16
63.087,21.16
63.087,21.16
63.128,34.81
63.169,50.37
63.249,35.26
63.250,36.26
63.250,36.26
63.250,36.26
63.250,36.26
63.250,36.26
63.250,36.26
63.250,36.26
63.251,36.26
63.251,36.26
63.251,36.26
63.251,36.26
63.251,36.26
63.251,36.26
63.251,36.26
63.251,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.252,36.26
63.289,36.26
63.289,36.26
63.290,36.26
63.290,36.26
63.290,36.26
63.290,36.26
63.290,36.26
63.290,36.26
63.290,36.26
63.290,36.26
63.291,36.26
63.291,36.26
63.291,36.26
63.291,36.26
63.291,36.26
63.291,36.26
63.291,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.292,36.26
63.293,36.26
63.293,36.26
63.293,36.26
63.293,36.26
63.293,36.26
63.293,36.26
63.293,36.26
63.330,37.26
63.330,37.26
63.330,37.26
63.330,37.26
63.330,37.26
63.331,37.26
63.331,37.26
63.331,37.26
63.331,37.26
63.331,37.26
63.331,37.26
63.331,37.26
63.373,26.08
63.373,27.08
63.373,27.08
63.373,27.08
63.374,27.08
63.374,27.08
63.374,27.08
63.374,27.08
63.374,27.08
63.374,27.08
63.374,27.08
63.374,27.08
63.375,27.08
63.375,27.08
63.411,27.08
63.411,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.412,27.08
63.413,27.08
63.414,27.08
63.414,27.08
63.414,27.08
63.414,27.08
63.414,27.08
63.414,27.08
63.415,27.08
63.415,27.08
63.415,27.08
63.415,27.08
63.415,27.08
63.415,27.08
63.415,27.08
63.415,27.08
63.452,28.08
63.452,28.08
63.452,28.08
63.452,28.08
63.452,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.453,28.08
63.454,28.08
63.454,28.08
63.454,28.08
63.454,28.08
63.455,28.08
63.455,28.08
63.455,28.08
63.455,28.08
63.455,28.08
63.455,28.08
63.455,28.08
63.456,28.08
63.456,28.08
63.456,28.08
63.493,29.08
63.493,29.08
63.493,29.08
63.493,29.08
63.493,29.08
63.493,29.08
63.534,20.36
63.535,21.36
63.535,21.36
63.536,21.36
63.536,21.36
63.537,21.36
63.537,21.36
63.537,21.36
63.537,21.36
63.537,21.36
63.537,21.36
63.537,21.36
63.574,21.36
63.574,21.36
63.574,21.36
63.574,21.36
63.575,21.36
63.575,21.36
63.575,21.36
63.576,21.36
63.576,21.36
63.576,21.36
63.576,21.36
63.576,21.36
63.576,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.577,21.36
63.615,22.36
63.615,22.36
63.615,22.36
63.615,22.36
63.615,22.36
63.616,22.36
63.616,22.36
63.616,22.36
63.616,22.36
63.616,22.36
63.616,22.36
63.616,22.36
63.617,22.36
63.617,22.36
63.617,22.36
63.617,22.36
63.618,22.36
63.618,22.36
63.618,22.36
63.618,22.36
63.618,22.36
63.656,22.36
63.656,22.36
63.656,22.36
63.657,22.36
63.657,22.36
63.657,22.36
63.657,22.36
63.657,22.36
63.657,22.36
63.657,22.36
63.657,22.36
63.658,23.36
63.658,23.36
63.658,23.36
63.658,23.36
63.658,23.36
63.699,16.35
63.737,17.35
63.737,17.35
63.737,17.35
63.738,17.35
63.738,17.35
63.738,17.35
63.738,17.35
63.738,17.35
63.738,17.35
63.738,17.35
63.738,17.35
63.739,17.35
63.739,17.35
63.739,17.35
63.739,17.35
63.739,17.35
63.739,17.35
63.778,18.35
63.778,18.35
63.778,18.35
63.778,18.35
63.778,18.35
63.778,18.35
63.778,18.35
63.778,18.35
63.778,18.35
63.779,18.35
63.779,18.35
63.779,18.35
63.779,18.35
63.779,18.35
63.780,18.35
63.859,12.84
63.859,13.84
63.859,13.84
63.859,13.84
63.859,13.84
63.859,13.84
63.859,13.84
63.859,13.84
63.860,13.84
63.939,9.69
63.940,10.69
63.940,10.69
63.940,10.69
63.940,10.69
63.940,10.69
63.940,10.69
63.940,10.69
63.940,10.69
63.940,10.69
63.980,10.69
63.980,10.69
63.980,10.69
63.980,10.69
63.980,10.69
63.980,10.69
63.980,10.69
63.980,10.69
63.981,10.69
63.981,10.69
63.981,11.69
64.020,11.69
64.020,11.69
64.020,11.69
64.020,11.69
64.020,11.69
64.021,11.69
64.061,8.18
64.061,9.18
64.101,9.18
64.101,9.18
64.101,9.18
64.101,9.18
64.101,9.18
64.101,9.18
64.101,9.18
64.102,9.18
64.102,9.18
64.141,9.18
64.141,9.18
64.141,9.18
64.141,9.18
64.141,9.18
64.141,9.18
64.142,9.18
64.142,10.18
64.142,10.18
64.222,7.13
64.223,8.13
64.223,8.13
64.223,8.13
64.223,8.13
64.223,8.13
64.223,8.13
64.223,8.13
64.263,8.13
64.263,8.13
64.263,8.13
64.263,8.13
64.263,8.13
64.263,8.13
64.263,8.13
64.263,8.13
64.303,9.13
64.303,9.13
64.344,6.39
64.344,7.39
64.344,7.39
64.344,7.39
64.384,7.39
64.384,7.39
64.384,7.39
64.384,7.39
64.384,7.39
64.384,7.39
64.384,7.39
64.384,7.39
64.437,7.39
64.437,7.39
64.437,8.39
64.437,8.39
64.437,8.39
64.437,8.39
64.438,8.39
64.438,8.39
64.477,8.39
64.477,8.39
64.478,8.39
64.478,9.39
64.478,9.39
64.479,9.39
64.479,9.39
64.479,9.39
64.518,9.39
64.518,9.39
64.518,9.39
64.518,9.39
64.559,6.57
64.559,7.57
64.559,7.57
64.598,7.57
64.598,7.57
64.598,7.57
64.598,7.57
64.599,7.57
64.599,7.57
64.599,7.57
64.599,7.57
64.638,7.57
64.638,7.57
64.638,7.57
64.639,8.57
64.639,8.57
64.639,8.57
64.639,8.57
64.640,8.57
64.679,8.57
64.679,8.57
64.679,8.57
64.679,8.57
64.679,9.57
64.680,9.57
64.680,9.57
64.680,9.57
64.680,9.57
64.719,9.57
64.719,9.57
64.719,9.57
64.719,9.57
64.719,9.57
64.719,10.57
64.720,10.57
64.720,10.57
64.720,10.57
64.720,10.57
64.759,10.57
64.759,10.57
64.759,10.57
64.759,10.57
64.759,10.57
64.803,7.40
64.803,8.40
64.803,8.40
64.880,12.88
64.925,9.01
64.925,10.01
64.961,10.01
64.962,10.01
64.962,10.01
64.962,10.01
64.962,10.01
64.962,10.01
64.965,10.01
64.965,10.01
64.965,10.01
64.965,10.01
64.965,10.01
65.002,10.01
65.002,10.01
65.002,10.01
65.002,10.01
65.002,10.01
65.002,10.01
65.005,10.01
65.005,11.01
65.005,11.01
65.005,11.01
65.006,11.01
65.042,11.01
65.042,11.01
65.042,11.01
65.042,11.01
65.042,11.01
65.043,11.01
65.046,11.01
65.046,11.01
65.046,12.01
65.046,12.01
65.046,12.01
65.046,12.01
65.083,12.01
65.083,12.01
